,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/3/temperature/0,/atigpu/3/clock/0,/atigpu/3/clock/1,/atigpu/3/load/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Core","GPU Core","GPU Memory","GPU Core","Temperature","Used Space"
09/14/2021 17:08:29,84.375,84.375,87.5,82.8125,84.765625,2253.95215,2253.95215,2253.95215,2253.95215,195.99585,62.6781654,4.361374,2.59698868,65,527.44,625,0.8,0,54.0000038,375.19,932.94,8,45,44.3480339
09/14/2021 17:08:30,55.384613,52.30769,63.0769272,53.8461571,56.1538467,2253.95142,2253.95142,2253.95142,2253.95142,195.995773,62.7097969,4.363575,2.5947876,65,589.67,625,0.8,0,54.0000038,367.59,932.94,7,45,44.3480339
09/14/2021 17:08:31,42.1875,39.0625,65.625,54.6875,50.390625,2253.95117,2253.95117,2253.95117,2253.95117,195.995758,62.7692757,4.367714,2.59064865,65,566.04,625,0.8,0,54.0000038,366.33,932.94,7,45,44.3480339
09/14/2021 17:08:32,73.8461456,76.92308,80,72.30769,75.76923,2253.95044,2253.95044,2253.95044,2253.95044,195.9957,62.8937263,4.37637329,2.58198929,65,490.069977,625,0.8,0,54.0000038,358.87,932.94,6,45,44.3480339
09/14/2021 17:08:33,90.76923,84.61539,86.15385,83.07693,86.15385,2253.95337,2253.95337,2253.95337,2253.95337,195.995956,62.9430656,4.37980652,2.578556,65,584.6,625,0.8,0,54.0000038,357.86,932.94,6,45,44.3480339
09/14/2021 17:08:34,92.5373154,89.55224,88.0597,91.04478,90.29851,2253.95068,2253.95068,2253.95068,2253.95068,195.995712,63.0184441,4.38505173,2.57331085,66,482.169983,625,0.8,0,54.0000038,360.819977,932.94,7,45,44.3480339
09/14/2021 17:08:35,98.4375,96.875,95.3125,100,97.65625,2253.95313,2253.95313,2253.95313,2253.95313,195.995911,63.4421043,4.41453171,2.54383087,65,613.79,625,0.8,31,54.0000038,382.06,932.94,9,45,44.3480339
09/14/2021 17:08:36,79.6875,95.3125,90.625,89.0625,88.671875,2253.95117,2253.95117,2253.95117,2253.95117,195.995758,62.9553452,4.380661,2.57770157,65,548.19,625,0.8,0,54.0000038,375.99,932.94,9,45,44.3480339
09/14/2021 17:08:37,76.5625,78.125,81.25,81.25,79.296875,1763.96118,1763.96118,1763.96118,1763.96118,195.995682,62.9297943,4.37888336,2.57947922,65,615.709961,625,0.8,0,54.0000038,372.569977,932.94,10,45,44.3480339
09/14/2021 17:08:38,93.93939,89.3939362,98.48485,98.48485,95.07576,2253.95239,2253.95239,2253.95239,2253.95239,195.99585,62.823658,4.371498,2.58686447,66,577.99,625,0.8,59,54.0000038,373.11,932.94,10,45,44.3480339
09/14/2021 17:08:39,84.12698,85.71429,77.77778,84.12698,82.93651,1763.96118,2253.95044,2253.95044,2253.95044,195.995682,62.9661942,4.38141632,2.57694626,66,512.49,625,0.8,0,54.0000038,371.74,932.94,10,45,44.3480339
09/14/2021 17:08:40,72.30769,73.8461456,80,73.8461456,75,2253.95361,2253.95361,2253.95361,2253.95361,195.995956,62.69291,4.3624,2.59596252,66,540.149963,625,0.8,0,54.0000038,372.259979,932.94,10,45,44.3480339
09/14/2021 17:08:41,79.6875,79.6875,76.5625,84.375,80.078125,2253.951,2253.951,2253.951,2253.951,195.995743,62.9324837,4.37907028,2.5792923,66,539.17,625,0.8,0,54.0000038,374.72998,932.94,10,45,44.3480339
09/14/2021 17:08:42,73.4375,73.4375,76.5625,82.8125,76.5625,2253.95313,2253.95313,2253.95313,2253.95313,195.995911,62.9243126,4.378502,2.57986069,66,541.25,625,0.8,0,54.0000038,374.75,932.94,10,45,44.3480339
09/14/2021 17:08:43,75,79.6875,84.375,76.5625,78.90625,1763.96008,1763.96008,2253.949,2253.949,195.995575,62.93429,4.379196,2.57916641,66,542.37,625,0.8,0,54.0000038,374.4,932.94,10,45,44.3480339
09/14/2021 17:08:44,79.6875,79.6875,73.4375,78.125,77.734375,2253.95459,2253.95459,1763.96436,1763.96436,195.996048,62.9182854,4.37808228,2.5802803,66,590.36,625,0.8,0,54.0000038,375.19,932.94,10,45,44.3480339
09/14/2021 17:08:45,57.8125,59.375,68.75,79.6875,66.40625,1763.96155,2253.951,2253.951,1763.96155,195.995728,62.9163132,4.377945,2.58041763,65,527.99,625,0.8,0,54.0000038,375.91,932.94,10,45,44.3480339
09/14/2021 17:08:46,60.9375,56.25,71.875,71.875,65.234375,2253.95215,2253.95215,2253.95215,2253.95215,195.995834,62.92245,4.378372,2.57999039,65,580.529968,625,0.8,0,54.0000038,373.35,896.089966,10,45,44.3480339
09/14/2021 17:08:47,59.375,68.75,62.5,65.625,64.0625,2253.949,2253.949,2253.949,2253.949,195.99556,62.9529839,4.380497,2.5778656,65,607.7,625,0.8,0,54.0000038,373.93,896.93,10,45,44.3480339
09/14/2021 17:08:48,62.5,64.0625,70.3125,85.9375,70.703125,2253.95435,2253.95435,2253.95435,2253.95435,195.996033,62.9268379,4.37867737,2.57968521,65,565.61,625,0.8,0,54.0000038,372.86,919.07,10,45,44.3480339
09/14/2021 17:08:50,61.53846,46.1538429,53.8461571,66.15385,56.92308,2253.94946,2253.94946,2253.94946,2253.94946,195.9956,63.0136757,4.38472,2.57364273,65,522.769958,625,0.8,40,54.0000038,373.639984,855.91,10,45,44.3480339
09/14/2021 17:08:50,74.60318,63.4920578,61.9047623,68.25397,67.06349,1763.9635,1763.9635,2253.95337,2253.95337,195.995941,63.0371933,4.38635635,2.57200623,65,512.1,625,0.8,28,54.0000038,392.069977,901.29,12,45,44.3480339
09/14/2021 17:08:51,84.61539,80,80,83.07693,81.92308,2253.9502,2253.9502,2253.9502,2253.9502,195.995667,63.31662,4.4058,2.55256271,65,512.29,625,0.8,0,54.0000038,380.63,921.5,11,45,44.3480339
09/14/2021 17:08:53,53.8461571,60.0000038,70.7692261,67.69231,63.0769272,2253.953,2253.953,2253.953,2253.953,195.995911,63.562603,4.42291641,2.53544617,65,551.589966,625,0.8,0,54.0000038,375.62,899.16,11,45,44.3482552
09/14/2021 17:08:53,62.5,59.375,50,43.75,53.90625,2253.95239,2253.95239,2253.95239,2253.95239,195.995865,63.5421,4.42148972,2.53687286,66,578.82,625,0.8,73,54.0000038,372.59,886.12,10,45,44.3482552
09/14/2021 17:08:54,66.15385,46.1538429,52.30769,56.92308,55.384613,2253.95117,2253.95117,2253.95117,2253.95117,195.995743,63.25966,4.4018364,2.55652618,66,556.43,625,0.8,0,54.0000038,374.62,915.97,10,45,44.3482552
09/14/2021 17:08:56,64.61538,58.4615364,58.4615364,73.8461456,63.8461533,2253.95264,2253.95264,2253.95264,2253.95264,195.99588,63.1097221,4.391403,2.56695938,66,486.21,625,0.8,1,54.0000038,374.22998,876.42,10,45,44.3482552
09/14/2021 17:08:57,73.4375,70.3125,81.25,85.9375,77.734375,2253.94922,2253.94922,2253.94922,2253.94922,195.99559,63.0872421,4.389839,2.56852341,66,561.95,625,0.8,0,54.0000038,374.85,911.97,10,45,44.3482552
09/14/2021 17:08:58,56.25,60.9375,67.1875,60.9375,61.328125,1763.9635,1763.9635,1763.9635,1763.9635,195.995941,63.031105,4.385933,2.57242966,66,590.839966,625,0.8,0,54.0000038,374.33,925.269958,10,45,44.3482552
09/14/2021 17:08:59,73.8461456,70.7692261,76.92308,83.07693,76.15385,2253.953,2253.953,2253.953,2253.953,195.9959,63.1035843,4.390976,2.56738663,65,639.93,625,0.8,0,54.0000038,373.11,930.18,10,45,44.3482552
09/14/2021 17:09:00,51.5625,48.4375,62.5,65.625,57.03125,2253.95117,2253.95117,2253.95117,2253.95117,195.995743,62.99558,4.383461,2.57490158,66,542.68,625,0.8,0,54.0000038,373.25,931.949951,10,45,44.3482552
09/14/2021 17:09:01,57.8125,51.5625,65.625,57.8125,58.203125,2253.952,2253.952,2253.952,2253.952,195.995819,63.00413,4.384056,2.57430649,66,508.72,625,0.8,0,54.0000038,372.24,932.6,10,45,44.3482552
09/14/2021 17:09:02,41.53846,47.6923065,46.1538429,70.7692261,51.538456,2253.94678,2253.94678,2253.94678,2253.94678,195.995361,63.0922852,4.39019,2.56817245,66,571.1,625,0.8,0,54.0000038,373.259979,932.839966,10,45,44.3482552
09/14/2021 17:09:03,56.25,48.4375,50,62.5,54.296875,2253.95654,2253.95654,2253.95654,2253.95654,195.996216,63.0843925,4.389641,2.56872177,65,580.14,625,0.8,0,54.0000038,373.78,932.93,10,45,44.3482552
09/14/2021 17:09:04,54.6875,59.375,51.5625,60.9375,56.640625,2253.95044,2253.95044,2253.95044,2253.95044,195.9957,62.8540344,4.37361145,2.58475113,65,504.93,625,0.8,2,54.0000038,371,932.94,10,45,44.3482552
09/14/2021 17:09:05,64.0625,62.5,53.125,75,63.671875,2253.95337,2253.95337,2253.95337,2253.95337,195.995941,63.3269234,4.406517,2.55184555,66,681.63,625,0.8,0,54.0000038,374.9,932.94,10,45,44.3482552
09/14/2021 17:09:06,65.625,56.25,65.625,64.0625,62.890625,1763.96045,2253.94946,2253.94946,2253.94946,195.9956,63.0904274,4.39006042,2.56830215,66,577.8,625,0.8,0,54.0000038,373.38,932.94,10,45,44.3482552
09/14/2021 17:09:07,64.0625,54.6875,70.3125,71.875,65.234375,2253.95532,2253.95532,2253.95532,2253.95532,195.996124,63.2022629,4.39784241,2.56052017,65,560.66,625,0.8,0,54.0000038,372.319977,932.94,10,45,44.3482552
09/14/2021 17:09:08,53.125,70.3125,67.1875,62.5,63.28125,1763.96069,1763.96069,1763.96069,1763.96069,195.995636,63.1735878,4.39584732,2.56251526,66,629.24,625,0.8,0,54.0000038,373.75,932.94,10,45,44.3482552
09/14/2021 17:09:09,71.875,68.75,87.5,84.375,78.125,2253.95142,2253.95142,2253.95142,2253.95142,195.995773,62.76122,4.367153,2.59120941,65,510.9,625,0.8,0,54.0000038,370.72998,932.94,10,45,44.3482552
09/14/2021 17:09:10,65.625,68.75,48.4375,60.9375,60.9375,2253.95215,2253.95215,2253.95215,2253.95215,195.99585,62.74214,4.36582565,2.592537,65,532.26,625,0.8,0,54.0000038,373.63,932.94,10,45,44.3482552
09/14/2021 17:09:11,64.0625,48.4375,51.5625,57.8125,55.46875,2253.95,2253.95,2253.95,2253.95,195.995651,62.77591,4.36817551,2.590187,65,465.72,625,0.8,63,54.0000038,371.71,932.94,10,45,44.3482552
09/14/2021 17:09:12,50,53.125,53.125,60.9375,54.296875,2253.95264,2253.95264,2253.95264,2253.95264,195.9959,62.8190536,4.37117767,2.587185,65,522.92,625,0.8,0,54.0000038,373.169983,932.94,10,45,44.3482552
09/14/2021 17:09:13,54.6875,43.75,48.4375,48.4375,48.828125,2253.95,2253.95,2253.95,2253.95,195.995651,62.8012924,4.36994171,2.58842087,65,537.87,625,0.8,1,54.0000038,372.78,932.94,10,45,44.3482552
09/14/2021 17:09:14,49.2307663,55.384613,43.07692,60.0000038,51.9230728,2253.95337,2253.95337,2253.95337,2253.95337,195.995941,62.7230644,4.364498,2.59386444,66,536.48,625,0.8,0,54.0000038,371.97,932.94,10,45,44.3482552
09/14/2021 17:09:15,46.1538429,49.2307663,50.7692337,52.30769,49.6153831,2253.95239,2253.95239,2253.95239,2253.95239,195.99585,62.79148,4.369259,2.5891037,65,571.48,625,0.8,0,54.0000038,372.49,932.94,10,45,44.3482552
09/14/2021 17:09:16,60.9375,45.3125,62.5,53.125,55.46875,2253.948,2253.948,2253.948,2253.948,195.995468,62.7180176,4.364147,2.59421539,66,537.04,625,0.8,0,54.0000038,372.9,932.94,10,45,44.3482552
09/14/2021 17:09:17,51.5625,45.3125,51.5625,56.25,51.171875,2253.95459,2253.95459,2253.95459,2253.95459,195.996048,62.7213669,4.36438,2.5939827,66,625.07,625,0.8,52,54.0000038,372.949982,932.94,10,45,44.3482552
09/14/2021 17:09:18,53.8461571,58.4615364,64.61538,53.8461571,57.6923065,2253.95215,2253.95215,2253.95215,2253.95215,195.99585,62.6994362,4.362854,2.59550858,66,475.53,625,0.8,0,54.0000038,373.99,932.94,10,45,44.3482552
09/14/2021 17:09:19,66.15385,60.0000038,75.38461,80,70.38461,2253.95166,2253.95166,2253.95166,2253.95166,195.9958,62.7226257,4.36446762,2.593895,66,564.43,625,0.8,0,54.0000038,372.819977,932.94,10,45,44.3482552
09/14/2021 17:09:20,52.30769,53.8461571,53.8461571,49.2307663,52.30769,2253.95215,2253.95215,2253.95215,2253.95215,195.99585,62.7944946,4.36946869,2.588894,66,622.05,625,0.8,0,54.0000038,372.199982,932.94,10,45,44.3482552
09/14/2021 17:09:21,54.6875,40.625,53.125,51.5625,50,2253.94946,1763.96045,1763.96045,1763.96045,195.9956,62.9137344,4.37776566,2.580597,66,499.389984,625,0.8,8,54.0000038,373.68,932.94,10,45,44.3482552
09/14/2021 17:09:22,68.75,59.375,64.0625,53.125,61.328125,2253.952,2253.952,2253.952,2253.952,195.995819,63.1058273,4.39113235,2.56723022,65,555.97,625,0.756000042,5,54.0000038,372.68,932.94,10,45,44.3482552
09/14/2021 17:09:23,57.8125,59.375,54.6875,65.625,59.375,2253.94922,2253.94922,2253.94922,2253.94922,195.99559,63.1851578,4.396652,2.56171036,66,582.269958,625,0.8,0,54.0000038,370.069977,932.94,10,45,44.3496056
09/14/2021 17:09:24,53.125,59.375,59.375,40.625,53.125,2253.954,2253.954,2253.954,2253.954,195.996,63.2986374,4.40454865,2.553814,66,563.94,625,0.8,0,54.0000038,373.139984,932.94,10,45,44.3496056
09/14/2021 17:09:25,54.6875,51.5625,56.25,59.375,55.46875,2253.95337,2253.95337,2253.95337,2253.95337,195.995956,63.31563,4.405731,2.55263138,66,582.57,625,0.8,0,54.0000038,374.5,932.94,10,45,44.3496056
09/14/2021 17:09:26,68.75,56.25,64.0625,54.6875,60.9375,2253.95068,1763.96143,1763.96143,1763.96143,195.995712,63.1639938,4.39517975,2.56318283,66,605.029968,625,0.8,2,54.0000038,372.289978,932.94,10,45,44.3496056
09/14/2021 17:09:27,76.5625,82.8125,75,79.6875,78.515625,1763.96277,2253.95239,2253.95239,2253.95239,195.995865,63.2672234,4.402363,2.55599976,66,541.47,625,0.8,0,54.0000038,372.97,932.94,10,45,44.3496056
09/14/2021 17:09:28,85.9375,79.6875,84.375,92.1875,85.546875,1763.962,1763.962,1763.962,1763.962,195.995789,63.1521,4.394352,2.56401062,65,556.54,625,0.8,6,54.0000038,374.09,932.94,10,45,44.3496056
09/14/2021 17:09:29,92.1875,92.1875,92.1875,92.1875,92.1875,2253.95117,2253.95117,2253.95117,2253.95117,195.995758,63.1624031,4.395069,2.56329346,66,563.709961,625,0.8,0,54.0000038,373.83,932.94,10,45,44.3496056
09/14/2021 17:09:30,67.1875,68.75,76.5625,87.5,75,2253.95068,2253.95068,2253.95068,2253.95068,195.995728,63.0579147,4.38779831,2.57056427,66,544.67,625,0.8,0,54.0000038,374.669983,932.94,10,45,44.3496056
09/14/2021 17:09:31,89.0625,89.0625,92.1875,93.75,91.015625,2253.95337,2253.95337,2253.95337,2253.95337,195.995941,62.0934334,4.32068634,2.63767624,66,550.029968,625,0.8,0,54.0000038,374.72,932.94,11,45,44.3496056
09/14/2021 17:09:32,70.7692261,86.15385,87.69231,89.23077,83.46153,1371.97083,1763.96252,1763.96252,1763.96252,195.995834,61.1825142,4.25730133,2.70106125,66,731.19,625,0.8,0,54.0000038,372.289978,932.94,10,45,44.3496056
09/14/2021 17:09:33,59.375,53.125,62.5,57.8125,58.203125,2253.95117,2253.95117,2253.95117,2253.95117,195.995758,61.2986832,4.26538467,2.692978,66,508.11,625,0.8,0,54.0000038,369.86,932.94,10,45,44.3496056
09/14/2021 17:09:34,84.61539,83.07693,84.61539,81.53846,83.46153,2253.952,2253.952,2253.952,2253.952,195.995819,61.22402,4.260189,2.69817352,66,488.19,625,0.8,11,54.0000038,370.34,932.94,10,45,44.3496056
09/14/2021 17:09:35,73.4375,76.5625,79.6875,87.5,79.296875,2253.951,2253.951,2253.951,2253.951,195.995743,61.2046623,4.25884247,2.69952,66,511.099976,625,0.8,0,54.0000038,372.259979,932.94,10,45,44.3496056
09/14/2021 17:09:36,81.53846,81.53846,78.46154,87.69231,82.30769,2253.9502,2253.9502,2253.9502,2253.9502,195.995667,61.233387,4.26084137,2.69752121,66,722.92,625,0.8,0,54.0000038,373.509979,932.94,10,45,44.3496056
09/14/2021 17:09:37,79.6875,62.5,70.3125,65.625,69.53125,2253.954,2253.954,2253.954,2253.954,195.996,61.50443,4.279701,2.67866135,66,528.85,625,0.8,0,54.0000038,375.43,932.94,11,45,44.3496056
09/14/2021 17:09:38,70.3125,67.1875,59.375,64.0625,65.234375,2253.95142,2253.95142,2253.95142,2253.95142,195.995758,61.5323334,4.281643,2.67671967,66,634.43,625,0.8,0,54.0000038,378.699982,932.94,11,45,44.3496056
09/14/2021 17:09:39,70.7692261,67.69231,61.53846,75.38461,68.84615,2253.952,2253.952,2253.952,2253.952,195.995834,61.4732361,4.27753067,2.680832,66,521.44,625,0.8,0,54.0000038,372.85,932.94,10,45,44.3496056
09/14/2021 17:09:40,55.384613,58.4615364,63.0769272,56.92308,58.4615364,2253.94751,2253.94751,2253.94751,2253.94751,195.995438,61.54818,4.28274536,2.67561722,66,474.699982,625,0.8,41,54.0000038,373.27,932.94,10,45,44.3496056
09/14/2021 17:09:41,56.25,56.25,64.0625,53.125,57.421875,2253.95557,2253.95557,2253.95557,2253.95557,195.996124,61.4753761,4.27767944,2.68068314,66,559.47,625,0.8,69,54.0000038,371.509979,932.94,10,45,44.3496056
09/14/2021 17:09:42,54.6875,73.4375,68.75,68.75,66.40625,2253.951,2253.951,2253.951,2253.951,195.995728,61.4637527,4.27687073,2.68149185,66,546.899963,625,0.8,0,54.0000038,385.169983,932.94,12,45,44.3496056
09/14/2021 17:09:43,56.25,68.75,67.1875,50,60.546875,2253.95215,2253.95215,2253.95215,2253.95215,195.995834,61.13208,4.253792,2.70457077,66,584.06,625,0.8,0,54.0000038,397.65,932.94,13,45,44.3496056
09/14/2021 17:09:44,59.4202881,60.8695641,69.5652161,53.623188,60.8695641,1763.96155,1763.96155,1763.96155,1763.96155,195.995728,60.9239731,4.239311,2.71905136,66,574.17,625,0.8,0,54.0000038,392.419983,932.94,13,45,44.3496056
09/14/2021 17:09:45,63.93443,65.57377,67.21312,65.57377,65.57377,2253.95337,2253.95337,2253.95337,2253.95337,195.995956,60.9702454,4.242531,2.71583176,66,546.97,625,0.8,0,54.0000038,396.68,932.94,12,45,44.3496056
09/14/2021 17:09:46,46.1538429,53.8461571,64.61538,56.92308,55.384613,1763.96167,1763.96167,1763.96167,1763.96167,195.995728,60.9010048,4.237713,2.72064972,66,493.25,625,0.8,0,54.0000038,385.33,932.94,10,45,44.3496056
09/14/2021 17:09:47,57.8125,71.875,76.5625,65.625,67.96875,2253.952,2253.952,2253.952,2253.952,195.995819,61.0240822,4.246277,2.71208572,66,554.76,625,0.8,0,54.0000038,391.27,932.94,9,45,44.3496056
09/14/2021 17:09:48,79.6875,79.6875,70.3125,76.5625,76.5625,2253.952,2253.952,2253.952,2253.952,195.995819,60.7922974,4.23014832,2.72821426,66,568.67,625,0.8,0,54.0000038,403.63,932.94,12,45,44.3496056
09/14/2021 17:09:49,87.5,93.75,89.0625,90.625,90.234375,2253.94775,1763.959,1763.959,1763.959,195.995453,60.9188271,4.23895264,2.71941,66,490.47,625,0.8,0,54.0000038,404.15,932.94,11,45,44.3496056
09/14/2021 17:09:50,70.3125,71.875,67.1875,75,71.09375,2253.955,2253.955,2253.955,2253.955,195.996078,60.934227,4.24002457,2.718338,66,587.29,625,0.8,0,54.0000038,396.41,932.94,10,45,44.3496056
09/14/2021 17:09:51,56.92308,50.7692337,58.4615364,52.30769,54.6153831,2253.952,2253.952,2253.952,2253.952,195.995819,60.9218941,4.23916626,2.71919632,66,548.76,625,0.8,0,54.0000038,376.069977,932.94,8,45,44.3496056
09/14/2021 17:09:52,50,56.25,62.5,53.125,55.46875,2253.95215,2253.95215,2253.95215,2253.95215,195.995834,60.7792435,4.22924042,2.72912216,66,472.599976,625,0.8,89,54.0000038,365.96,932.94,7,45,44.3496056
09/14/2021 17:09:53,79.6875,87.5,78.125,81.25,81.640625,2253.9502,2253.9502,2253.9502,2253.9502,195.995682,61.2232475,4.26013565,2.698227,66,420.72998,625,0.8,0,54.0000038,365.169983,932.94,7,45,44.3533173
09/14/2021 17:09:54,100,100,98.4375,100,99.609375,2253.94873,2253.94873,2253.94873,2253.94873,195.995529,61.9174,4.30843735,2.64992523,65,502.22,625,0.8,0,54.0000038,358.569977,932.94,6,45,44.3533173
09/14/2021 17:09:55,60.0000038,61.53846,67.69231,69.2307739,64.61538,2253.95581,2253.95581,2253.95581,2253.95581,195.996155,61.40345,4.27267456,2.685688,66,596.37,625,0.8,0,54.0000038,366.509979,932.94,8,45,44.3533173
09/14/2021 17:09:56,95.3125,100,96.875,93.75,96.484375,2253.951,2253.951,2253.951,2253.951,195.995728,61.4993858,4.27935028,2.6790123,66,495.599976,625,0.8,0,54.0000038,419.18,932.94,13,45,44.3533173
09/14/2021 17:09:57,90.625,84.375,85.9375,93.75,88.671875,2253.95264,1763.963,1763.963,1763.963,195.99588,61.510788,4.28014374,2.67821884,66,419.02,625,0.8,0,54.0000038,393.449982,932.94,12,45,44.3533173
09/14/2021 17:09:58,90.625,89.0625,90.625,89.0625,89.84375,2253.95142,2253.95142,2253.95142,2253.95142,195.995789,61.489193,4.27864075,2.67972183,66,582.589966,625,0.8,0,54.0000038,384.81,932.94,12,45,44.3533173
09/14/2021 17:09:59,98.4375,98.4375,90.625,92.1875,94.921875,2253.95068,2253.95068,2253.95068,2253.95068,195.995712,61.62493,4.288086,2.67027664,66,551.95,625,0.8,0,54.0000038,378.169983,932.94,11,45,44.3533173
09/14/2021 17:10:00,86.36364,78.78787,81.8181839,81.8181839,82.19697,2253.953,2253.953,2253.953,2253.953,195.995911,61.643074,4.2893486,2.669014,66,497.25,625,0.8,0,54.0000038,376.289978,932.94,11,45,44.3533173
09/14/2021 17:10:01,87.30159,88.88889,88.88889,88.88889,88.4920654,1763.96191,1763.96191,1763.96191,1763.96191,195.995773,61.7828178,4.29907227,2.65929031,66,495.69,625,0.8,0,54.0000038,385.819977,932.94,12,45,44.3533173
09/14/2021 17:10:02,87.5,95.3125,85.9375,95.3125,91.015625,1763.96252,1763.96252,1763.96252,1763.96252,195.995834,61.8647728,4.304775,2.65358734,66,529.05,625,0.8,0,54.0000038,381.039978,932.94,11,45,44.3533173
09/14/2021 17:10:03,89.23077,92.30769,89.23077,89.23077,90,2253.95142,2253.95142,2253.95142,2253.95142,195.995789,61.7325439,4.295574,2.66278839,66,539.57,625,0.8,8,54.0000038,375.22998,932.94,10,45,44.3533173
09/14/2021 17:10:04,100,100,98.46154,100,99.61539,1763.96155,1763.96155,1763.96155,1763.96155,195.995728,61.92749,4.30913925,2.64922333,66,517.42,625,0.8,0,54.0000038,378.3,932.94,11,45,44.3533173
09/14/2021 17:10:05,93.75,98.4375,98.4375,95.3125,96.484375,1763.96179,1763.96179,1763.96179,1763.96179,195.995758,61.974472,4.31240845,2.64595413,66,483.75,625,0.8,0,54.0000038,366.22998,932.94,8,45,44.3533173
09/14/2021 17:10:06,78.125,64.0625,71.875,71.875,71.484375,2253.952,2253.952,2253.952,2253.952,195.995819,61.80798,4.300823,2.65753937,66,559.19,625,0.8,0,54.0000038,362.449982,932.94,7,45,44.3533173
09/14/2021 17:10:07,55.5555573,39.6825371,53.96825,46.0317421,48.80952,2383.9873,2383.9873,2383.9873,2383.9873,207.303253,61.85973,4.30442429,2.65393829,66,542.76,625,0.8,0,54.0000038,358.13,932.94,7,45,44.3542557
09/14/2021 17:10:07,55.384613,43.07692,46.1538429,47.6923065,48.0769234,2253.95313,2253.95313,2253.95313,2253.95313,195.995911,61.9995766,4.31415558,2.644207,66,517.08,625,0.8,8,54.0000038,359.71,932.94,7,45,44.3533173
09/14/2021 17:10:08,67.1875,53.125,46.875,53.125,55.078125,2383.987,2383.987,2383.987,2383.987,207.303223,61.9615364,4.311508,2.6468544,66,537.58,625,0.8,5,54.0000038,357.58,932.94,6,45,44.3542557
09/14/2021 17:10:08,65.625,59.375,57.8125,54.6875,59.375,2253.95142,2253.95142,2253.95142,2253.95142,195.995773,61.972332,4.31225967,2.646103,66,519.04,625,0.8,0,54.0000038,359.96,932.94,7,45,44.3533173
09/14/2021 17:10:09,75,70.3125,65.625,75,71.484375,2383.98657,2383.98657,2383.98657,2383.98657,207.303192,61.8653755,4.304817,2.65354538,66,616.22,625,0.8,0,54.0000038,358.78,932.94,7,45,44.3542557
09/14/2021 17:10:09,73.4375,57.8125,57.8125,76.5625,66.40625,2253.95068,2253.95068,2253.95068,2253.95068,195.995712,61.8512878,4.303837,2.65452576,66,523.64,625,0.8,2,54.0000038,358.639984,932.94,7,45,44.3533173
09/14/2021 17:10:10,56.25,34.375,51.5625,50,48.046875,2383.98779,2383.98779,2383.98779,2383.98779,207.303284,61.8682823,4.30501938,2.6533432,66,568.29,625,0.8,0,54.0000038,357.8,932.94,6,45,44.3542557
09/14/2021 17:10:10,52.30769,35.384613,61.53846,47.6923065,49.2307663,2253.95337,2253.95337,2253.95337,2253.95337,195.995956,61.8933372,4.3067627,2.6516,66,539.1,625,0.8,88,54.0000038,357.68,932.94,7,45,44.3533173
09/14/2021 17:10:11,48.4375,39.0625,54.6875,59.375,50.390625,2383.9856,2383.9856,2383.9856,2383.9856,207.3031,61.8612633,4.304531,2.65383148,66,509.009979,625,0.8,0,54.0000038,358.22,932.94,7,45,44.3542557
09/14/2021 17:10:11,47.6923065,39.9999962,46.1538429,56.92308,47.6923065,2253.95142,2253.95142,2253.95142,2253.95142,195.995773,61.8530426,4.303959,2.65440369,66,599.76,625,0.8,0,54.0000038,360.27,911.98,7,45,44.3533173
09/14/2021 17:10:12,32.8125,34.375,32.8125,28.125,32.03125,2383.98755,2383.98755,2383.98755,2383.98755,207.303268,61.892128,4.306679,2.65168381,66,532.45,625,0.8,0,54.0000038,358.139984,853.67,6,45,44.3542557
09/14/2021 17:10:12,24.6153831,24.6153831,24.6153831,23.0769215,24.2307663,2253.95117,2253.95117,2253.95117,2253.95117,195.995743,61.89076,4.3065834,2.65177917,66,618.7,625,0.8,0,54.0000038,357.949982,847.72,6,45,44.3533173
09/14/2021 17:10:13,26.1538448,19.9999981,21.53846,26.1538448,23.4615383,2383.989,2383.989,2383.989,2383.989,207.303391,61.8920746,4.306675,2.65168762,66,500.62,625,0.8,2,54.0000038,353.02,822.329956,6,45,44.3542557
09/14/2021 17:10:13,26.5625,20.3125,21.875,23.4375,23.046875,2253.94971,2253.94971,2253.94971,2253.94971,195.995636,61.89125,4.30661774,2.65174484,66,531.7,625,0.8,0,54.0000038,355.94,809.45,6,45,44.3533173
09/14/2021 17:10:14,26.1538448,15.3846149,21.53846,19.9999981,20.7692318,2383.986,2383.986,2383.986,2383.986,207.303131,61.8886757,4.30643845,2.65192413,66,567.06,625,0.8,0,53.0000038,353.91,807.279968,6,45,44.3542557
